YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1,latitude,longitude,total_individuals
2017,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(31.312660644, -92.445680071)",FV,FV1,Q019,22,Race/Ethnicity,Asian,RACE,RACEASN,31.312660644,-92.445680071,
2017,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,American Indian/Alaska Native,"(38.665510202, -80.712640135)",FV,FV1,Q018,54,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.665510202,-80.712640135,
2017,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,27.9,22.8,33.6,403.0,18 - 24,,,,,"(39.290580964, -76.609260111)",FV,FV1,Q019,24,Age (years),18 - 24,AGEYR,AGEYR1824,39.290580964,-76.609260111,112.43699999999998
2017,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.9,30.1,40.0,860.0,65 or older,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,2,Age (years),65 or older,AGEYR,AGEYR65PLUS,64.845079957001,-147.722059036,300.14
2017,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.1,31.7,38.7,1068.0,35 - 44,,,,,"(44.661319543001, -84.71439027)",FV,FV1,Q018,26,Age (years),35 - 44,AGEYR,AGEYR3544,44.661319543001,-84.71439027,374.86800000000005
2017,VI,Virgin Islands,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,Male,,,"(18.335765, -64.896335)",FV,FV1,Q019,78,Gender,Male,GEN,MALE,18.335765,-64.896335,
2017,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.9,27.5,34.5,969.0,,Less than high school,,,,"(37.638640123, -120.999999538)",FV,FV1,Q018,6,Education,Less than high school,EDU,EDUHS,37.638640123,-120.999999538,299.421
2017,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,25.2,17.2,35.2,139.0,18 - 24,,,,,"(34.748650124, -92.274490743)",FV,FV1,Q019,5,Age (years),18 - 24,AGEYR,AGEYR1824,34.748650124,-92.274490743,35.028
2017,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.1,15.2,19.2,2916.0,,,,,Non-Hispanic White,"(32.745510099, -89.538030825)",FV,FV1,Q019,28,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.745510099,-89.538030825,498.636
2017,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,11.9,9.1,15.5,973.0,,,,"$75,000 or greater",,"(39.49324039, -117.071840564)",FV,FV1,Q019,32,Income,"$75,000 or greater",INC,INC75PLUS,39.49324039,-117.071840564,115.787
2017,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.0,41.8,54.2,1185.0,,,,"Less than $15,000",,"(31.827240407, -99.426770206)",FV,FV1,Q018,48,Income,"Less than $15,000",INC,INCLESS15,31.827240407,-99.426770206,568.8
2017,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.9,16.4,23.9,609.0,35 - 44,,,,,"(40.485010283, -88.997710178)",FV,FV1,Q019,17,Age (years),35 - 44,AGEYR,AGEYR3544,40.485010283,-88.997710178,121.19099999999999
2017,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.7,16.3,30.6,315.0,,,,"$15,000 - $24,999",,"(42.27687047, -72.082690675)",FV,FV1,Q019,25,Income,"$15,000 - $24,999",INC,INC1525,42.27687047,-72.082690675,71.505
2017,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,27.2,23.4,31.4,621.0,35 - 44,,,,,"(38.890371385, -77.031961127)",FV,FV1,Q018,11,Age (years),35 - 44,AGEYR,AGEYR3544,38.890371385,-77.031961127,168.912
2017,PR,Puerto Rico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,57.7,53.2,62.2,725.0,45 - 54,,,,,"(18.220833, -66.590149)",FV,FV1,Q018,72,Age (years),45 - 54,AGEYR,AGEYR4554,18.220833,-66.590149,418.32500000000005
2017,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.5,14.8,22.9,567.0,,,,"$25,000 - $34,999",,"(40.793730152, -77.860700294)",FV,FV1,Q019,42,Income,"$25,000 - $34,999",INC,INC2535,40.793730152,-77.860700294,104.895
2017,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.6,11.5,18.4,790.0,25 - 34,,,,,"(37.645970271, -84.774971048)",FV,FV1,Q019,21,Age (years),25 - 34,AGEYR,AGEYR2534,37.645970271,-84.774971048,115.33999999999999
2017,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(40.130570048, -74.273691288)",FV,FV1,Q018,34,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,40.130570048,-74.273691288,
2017,NC,North Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,7.5,6.0,9.2,1653.0,,College graduate,,,,"(35.466220975, -79.159250463)",FV,FV1,Q019,37,Education,College graduate,EDU,EDUCOGRAD,35.466220975,-79.159250463,123.975
2017,PR,Puerto Rico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,59.8,56.6,62.9,1623.0,,,Male,,,"(18.220833, -66.590149)",FV,FV1,Q018,72,Gender,Male,GEN,MALE,18.220833,-66.590149,970.554
2017,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.2,18.0,20.3,6330.0,,,,,Non-Hispanic White,"(42.469400913, -93.816490556)",FV,FV1,Q019,19,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,42.469400913,-93.816490556,1215.3600000000001
2017,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.0,17.6,29.4,341.0,,Less than high school,,,,"(47.475319779, -100.118421049)",FV,FV1,Q019,38,Education,Less than high school,EDU,EDUHS,47.475319779,-100.118421049,78.43
2017,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,10.4,9.4,11.5,5262.0,,College graduate,,,,"(47.522278629, -120.47001079)",FV,FV1,Q019,53,Education,College graduate,EDU,EDUCOGRAD,47.522278629,-120.47001079,547.248
2017,NC,North Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(35.466220975, -79.159250463)",FV,FV1,Q019,37,Race/Ethnicity,Asian,RACE,RACEASN,35.466220975,-79.159250463,
2017,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.0,29.9,40.5,451.0,25 - 34,,,,,"(43.682630005, -114.363730042)",FV,FV1,Q018,16,Age (years),25 - 34,AGEYR,AGEYR2534,43.682630005,-114.363730042,157.85
2017,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,23.2,20.8,25.8,2311.0,,College graduate,,,,"(43.655950113, -71.50036092)",FV,FV1,Q018,33,Education,College graduate,EDU,EDUCOGRAD,43.655950113,-71.50036092,536.1519999999999
2017,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.6,16.6,23.1,1166.0,,High school graduate,,,,"(43.682630005, -114.363730042)",FV,FV1,Q019,16,Education,High school graduate,EDU,EDUHSGRAD,43.682630005,-114.363730042,228.536
2017,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.7,17.7,26.2,938.0,,,,"$25,000 - $34,999",,"(33.998821303, -81.045371207)",FV,FV1,Q019,45,Income,"$25,000 - $34,999",INC,INC2535,33.998821303,-81.045371207,203.546
2017,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,24.7,18.8,31.7,352.0,,,,Data not reported,,"(40.485010283, -88.997710178)",FV,FV1,Q019,17,Income,Data not reported,INC,INCNR,40.485010283,-88.997710178,86.944
2017,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.5,14.8,20.5,1205.0,55 - 64,,,,,"(41.708280193, -71.522470314)",FV,FV1,Q019,44,Age (years),55 - 64,AGEYR,AGEYR5564,41.708280193,-71.522470314,210.875
2017,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.6,17.7,21.7,2641.0,,,,Data not reported,,"(38.3477403, -98.200781227)",FV,FV1,Q019,20,Income,Data not reported,INC,INCNR,38.3477403,-98.200781227,517.636
2017,AL,Alabama,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.4,42.1,50.7,1002.0,,,,"$15,000 - $24,999",,"(32.840571122, -86.631860762)",FV,FV1,Q018,1,Income,"$15,000 - $24,999",INC,INC1525,32.840571122,-86.631860762,464.92799999999994
2017,VA,Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,28.7,22.6,35.6,372.0,,,,,Hispanic,"(37.542680674, -78.457890463)",FV,FV1,Q019,51,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.542680674,-78.457890463,106.764
2017,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,53.9,40.3,67.0,75.0,,,,,2 or more races,"(31.312660644, -92.445680071)",FV,FV1,Q018,22,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.312660644,-92.445680071,40.425000000000004
2017,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.2,36.1,40.4,8251.0,,,,,2 or more races,,FV,FV1,Q018,59,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,,,3151.882
2017,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.6,13.3,23.0,498.0,,,,"$35,000 - $49,999",,"(41.708280193, -71.522470314)",FV,FV1,Q019,44,Income,"$35,000 - $49,999",INC,INC3550,41.708280193,-71.522470314,87.64800000000001
2017,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.2,11.1,15.6,2002.0,65 or older,,,,,"(43.625381239, -72.517640791)",FV,FV1,Q019,50,Age (years),65 or older,AGEYR,AGEYR65PLUS,43.625381239,-72.517640791,264.264
2017,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,10.4,3.9,25.1,59.0,,,,,Asian,"(41.641040988001, -99.365720623)",FV,FV1,Q019,31,Race/Ethnicity,Asian,RACE,RACEASN,41.641040988001,-99.365720623,6.136
2017,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.5,27.4,40.3,548.0,,,,"$35,000 - $49,999",,"(43.655950113, -71.50036092)",FV,FV1,Q018,33,Income,"$35,000 - $49,999",INC,INC3550,43.655950113,-71.50036092,183.58
2017,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.7,14.5,19.0,1472.0,35 - 44,,,,,"(47.522278629, -120.47001079)",FV,FV1,Q019,53,Age (years),35 - 44,AGEYR,AGEYR3544,47.522278629,-120.47001079,245.82399999999998
2017,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.0,17.2,27.8,522.0,,,,Data not reported,,"(44.393191174, -89.816370742)",FV,FV1,Q019,55,Income,Data not reported,INC,INCNR,44.393191174,-89.816370742,114.84
2017,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.1,35.0,39.3,3001.0,,,,"$50,000 - $74,999",,"(38.3477403, -98.200781227)",FV,FV1,Q018,20,Income,"$50,000 - $74,999",INC,INC5075,38.3477403,-98.200781227,1113.371
2017,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.4,7.6,25.4,118.0,,,,,2 or more races,"(40.130570048, -74.273691288)",FV,FV1,Q019,34,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.130570048,-74.273691288,16.992
2017,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,30.3,24.0,37.5,579.0,,,,"Less than $15,000",,"(39.290580964, -76.609260111)",FV,FV1,Q019,24,Income,"Less than $15,000",INC,INCLESS15,39.290580964,-76.609260111,175.43699999999998
2017,PR,Puerto Rico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,56.9,53.6,60.2,1580.0,,,,"Less than $15,000",,"(18.220833, -66.590149)",FV,FV1,Q018,72,Income,"Less than $15,000",INC,INCLESS15,18.220833,-66.590149,899.0199999999999
2017,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,American Indian/Alaska Native,"(39.008830667, -75.577741168)",FV,FV1,Q018,10,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.008830667,-75.577741168,
2017,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.2,29.8,32.7,6342.0,65 or older,,,,,"(38.3477403, -98.200781227)",FV,FV1,Q018,20,Age (years),65 or older,AGEYR,AGEYR65PLUS,38.3477403,-98.200781227,1978.704
2017,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.6,34.3,37.0,7100.0,,,,,,"(42.469400913, -93.816490556)",FV,FV1,Q018,19,Total,Total,OVR,OVERALL,42.469400913,-93.816490556,2527.6000000000004
2017,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.7,19.9,23.5,4140.0,,,Male,,,"(33.998821303, -81.045371207)",FV,FV1,Q019,45,Gender,Male,GEN,MALE,33.998821303,-81.045371207,898.38
2017,VI,Virgin Islands,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Non-Hispanic Black,"(18.335765, -64.896335)",FV,FV1,Q018,78,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,18.335765,-64.896335,
2017,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.4,34.1,43.0,1568.0,45 - 54,,,,,"(31.827240407, -99.426770206)",FV,FV1,Q018,48,Age (years),45 - 54,AGEYR,AGEYR4554,31.827240407,-99.426770206,602.112
2017,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.0,13.6,18.8,1270.0,,,,"$35,000 - $49,999",,"(33.998821303, -81.045371207)",FV,FV1,Q019,45,Income,"$35,000 - $49,999",INC,INC3550,33.998821303,-81.045371207,203.20000000000002
2017,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.6,14.2,19.4,1493.0,,,,"$35,000 - $49,999",,"(47.522278629, -120.47001079)",FV,FV1,Q019,53,Income,"$35,000 - $49,999",INC,INC3550,47.522278629,-120.47001079,247.83800000000002
2017,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.5,30.9,32.1,116429.0,,,,"$75,000 or greater",,,FV,FV1,Q018,59,Income,"$75,000 or greater",INC,INC75PLUS,,,36675.135
2017,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.1,20.8,43.7,91.0,,,,,Asian,"(39.360700171, -111.587130635)",FV,FV1,Q018,49,Race/Ethnicity,Asian,RACE,RACEASN,39.360700171,-111.587130635,28.301
2017,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.9,19.4,45.3,85.0,,,,,2 or more races,"(40.793730152, -77.860700294)",FV,FV1,Q018,42,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.793730152,-77.860700294,26.265
2017,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(37.638640123, -120.999999538)",FV,FV1,Q018,6,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,37.638640123,-120.999999538,
2017,SD,South Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Other,"(44.353130053, -100.373530637)",FV,FV1,Q018,46,Race/Ethnicity,Other,RACE,RACEOTH,44.353130053,-100.373530637,
2017,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,28.9,26.1,31.8,1439.0,55 - 64,,,,,"(43.625381239, -72.517640791)",FV,FV1,Q018,50,Age (years),55 - 64,AGEYR,AGEYR5564,43.625381239,-72.517640791,415.871
2017,NY,New York,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,29.6,27.6,31.7,3588.0,,,,"$75,000 or greater",,"(42.827001032, -75.543970427)",FV,FV1,Q018,36,Income,"$75,000 or greater",INC,INC75PLUS,42.827001032,-75.543970427,1062.0480000000002
